,level_0,Sample,cell_id,replicate,treatment,time_point,Treatment Start Date,sub_experiment,Filename,cell_line,Assay,ACTA2,ADAMTS1,ATP6AP1,B2M,BGN,BHLHE40,CAV1,CDKN2A,CDKN2B,COL1A1,COL1A2,COL2A1,COL4A1,COL5A1,CTGF,DCN,EGR2,ELN,ENG,ETS1,FBLN1,FBN1,FGF2,FN1,FOSB,GADD45B,GUSB,HAS2,ID1,IL1A,IL1B,IL6,ITGA1,ITGA2,JUN,JUNB,LARP6,LOXL1,LOXL2,LTBP2,MMP1,MMP13,MMP14,MMP2,NOX4,PDGFA,PMEPA1,PPIA,PPP3CA,PSMD14,PTEN,RARA,RARG,RHOB,SERPINE1,SERPINE2,SKI,SKIL,SMAD3,SMAD7,SPARC,TGFB1,TGFBR1,TGFBR2,THBS1,THBS2,TIMP1,TIMP3,TP53BP1,VCAN,VEGFA,VIM
484,Norm2ref,Control_4_A_2,A,2,Control,4.0,20-06-2017,1,GSS2375_WellData_p6.txt,HDFn,,0.102140942054,0.237876255388,0.0915258562372,2.1039540189,0.115243171588,0.00588828483206,1.04823571912,0.0329360915792,0.00178791414452,1.79900996189,3.09912978978,,0.0431622288282,0.0249707536649,0.0424260205871,1.95752831454,,0.00257852755028,0.0854659266958,0.0393984634472,1.81592318332,0.385740672113,0.0332563391355,9.79091149614,,0.0191414399754,0.0264236426713,0.0138980200298,0.0287631038227,,,0.00682877812631,0.0186145322618,0.0468110577638,0.184908464787,0.0342997810051,0.0659937484472,0.190981285058,0.0326843354759,0.290466396431,0.0874712775581,0.00862208903308,0.484437742725,1.06350968793,0.00936018769745,0.00281814815781,0.00385242657504,0.457173338376,0.0689676287702,0.0244865473453,0.0948895598913,0.00735072963917,0.0902620387571,0.0697865670941,0.185551706616,0.14784764569,0.131160314876,0.0294919121621,0.0936396385217,0.000883258394137,0.81211344343,0.112920018505,0.0227260880132,0.164540333221,1.59072359661,0.238374724362,2.00245965434,0.0995050237355,0.0840815558469,0.205069263285,0.0249721383759,14.501127527
485,Norm2ref,Control_4_A_3,A,3,Control,4.0,20-06-2017,1,GSS2375_WellData_p7.txt,HDFn,,0.0929910384684,0.0951861513357,0.0649496472679,2.13689423039,0.12965641569,0.00486806956878,0.933890625549,0.014058198108,,1.28687818977,2.06028725793,,0.0309629233786,0.00437489922622,0.0305985161145,2.42752390201,,,0.0850706625761,0.0389038164668,1.39130189533,0.301267196961,0.0286029052297,7.73475449671,,0.00725678126879,0.0285816992498,0.00729369456355,0.00762115567697,,,0.00760411202161,0.0129010786252,0.0376860787696,0.131734534031,0.0189545169538,0.0473640251336,0.170955826777,0.0243797222621,0.216310484767,0.0695230652068,0.00250489440205,0.769938704279,0.99892308359,0.00833423503063,0.000546957175522,0.00300095104771,0.449080349668,0.0833615261775,0.0279308928212,0.102632922791,0.00458801397415,0.0746582499258,0.0938652848916,0.178824399356,0.154301661393,0.0899349384126,0.0283699122964,0.089938055374,0.00613328412498,0.817774793943,0.0623202789331,0.0156460848139,0.133263676054,1.56165470947,0.234738355962,2.00154701054,0.0453880243065,0.0965865090065,0.203189182302,0.0208050202217,11.8078590562
486,Norm2ref,Control_4_A_4,A,4,Control,4.0,20-06-2017,1,GSS2375_WellData_p12.txt,HDFn,,0.102831225392,0.154329987418,0.0974773148118,2.20769415403,0.151931226179,0.00592705154832,1.22067599902,0.0204391685536,0.000294080821074,1.71216331521,2.69682203472,,0.0330206040062,0.0207436031341,0.0271461294436,1.80328861836,,0.000259820038048,0.115410814333,0.0269162329066,1.85092998075,0.370218865909,0.0292471593743,9.09233172337,,0.0146696709415,0.0389903339118,0.00399729654444,0.0172651935797,,,0.00688857038334,0.013276423083,0.046989437901,0.19046929121,0.0247805208304,0.0494615177428,0.207839291091,0.0298333608015,0.289152066968,0.0878027733707,0.00228775824351,0.703645324379,1.34909348253,0.0102483134708,0.00210413111294,0.00478478667452,0.433207558539,0.102312925392,0.0209032390257,0.127492149602,0.00842440388952,0.0672846078945,0.0581559381886,0.194032512685,0.110514710272,0.0988154419298,0.022941289887,0.113270989794,0.00637133018452,1.01724015665,0.100286569756,0.0142299097308,0.154924833206,1.32013028733,0.229243116584,2.22158650737,0.090525014951,0.0977079878069,0.313344227365,0.0308924974957,15.7934047902
487,Norm2ref,Control_4_A_5,A,5,Control,4.0,20-06-2017,1,GSS2375_WellData_p13.txt,HDFn,,0.135451229951,0.124787505846,0.116703958255,2.52057939651,0.114396546054,0.00601539587044,0.892711180001,0.0229603015326,0.00127493145415,1.80759992086,2.41022093592,,0.0364518387018,0.0282539306773,0.047426440334,1.30920897622,,0.00405940894252,0.0883880657609,0.02742518949,2.08655854271,0.354595319603,0.0200921449583,9.10605011332,,0.0202212416866,0.0238962061491,0.0113831637789,0.0204922953287,,,0.00858673508913,0.0138469821807,0.0467618364384,0.22265553772,0.0206776407557,0.0671762652222,0.162827400267,0.0313412254082,0.24845825806,0.0862277113581,0.00313481364895,0.658536540366,1.35403534522,0.0168256424118,0.00167912505823,0.00413681282793,0.37298134998,0.0908169501692,0.0204876084864,0.0888536836955,0.00676870425992,0.069932427681,0.0837681370199,0.194767571896,0.174857962545,0.117440783147,0.0271578936383,0.122399146146,0.00886874326528,0.811450726945,0.104754592498,0.0329875490044,0.145500437774,1.52298887033,0.280685297001,2.8447372356,0.0852601497204,0.0977144273248,0.315161977829,0.0303730457989,18.8136178363
488,Norm2ref,Control_4_A_6,A,6,Control,4.0,20-06-2017,1,GSS2375_WellData_p18.txt,HDFn,,0.104860255532,0.201192700943,0.105644522418,1.9496293458,0.137881410908,0.00817695758221,1.12022604162,0.0358095915104,0.000717645942085,1.51559036328,2.62122259283,,0.040770794236,0.0148113799635,0.0314287754414,3.13768358184,,0.000383280938541,0.0740883169956,0.0281309068556,1.6345911989,0.322140034816,0.0399516769715,7.52191431284,,0.0171675725631,0.0399419858098,0.0034248104826,0.0204228762425,,,0.00934143478945,0.0166669031167,0.0400520493055,0.17185334901,0.0240229955878,0.0695035208038,0.16073320147,0.0322246806532,0.253110606916,0.0847724840023,0.00533868399596,0.80911118538,1.27173658134,0.010291448562,0.00271730057106,0.00464408428715,0.497179898067,0.0689942466164,0.0276309671639,0.112360734981,0.00921327551632,0.0882842487134,0.0702348012689,0.193463039,0.170242113501,0.0858201285167,0.0198258959151,0.0937660761791,0.00452338927279,0.854362287728,0.130787799582,0.0255401334189,0.142268667633,1.31149278585,0.173039087991,2.07603371265,0.093151955898,0.107360103439,0.189039532507,0.0200260246528,16.4462854788
489,Norm2ref,Control_4_B_1,B,1,Control,4.0,20-06-2017,2,GSS2375_WellData_p2.txt,HDFn,,0.0786541812775,0.209040918216,0.0746381621116,1.87102297225,0.198447222028,0.00495021627052,1.19084634319,0.032292373015,0.00330910611616,1.88862630807,2.35265091791,,0.0379951022888,0.0327922174477,0.0544089301864,1.58238128891,,0.00111009377766,0.0931905368305,0.0196589117569,2.03058760728,0.334411710024,0.0243164641428,11.105922065,,0.0182964462898,0.0262206502157,0.00684832683935,0.00978296348283,,,0.00747576675051,0.00770621029683,0.0237764522352,0.130906375922,0.021396183202,0.0816953215437,0.241177507632,0.0479062358863,0.130183388102,0.114653100294,0.00544922687045,0.325698114275,0.78688094184,0.00244714834,0.00250108061034,0.00299540599208,0.519914851533,0.0661877148287,0.0294288968143,0.0847364953966,0.00895889970065,0.070644314771,0.0765797771415,0.257393454584,0.278273854824,0.0762868007616,0.0236866383252,0.0889246543619,0.00764041793503,0.672710308917,0.0894166478616,0.0192636817326,0.143044632776,1.32924521401,0.283291117432,2.4960334564,0.0940738313165,0.0724976113358,0.249200224291,0.0168352303569,11.1365253658
490,Norm2ref,Control_4_B_2,B,2,Control,4.0,20-06-2017,2,GSS2375_WellData_p5.txt,HDFn,,0.0780838810825,0.138478947767,0.118927031339,2.2384786723,0.23272991524,0.00617852668235,1.28589119294,0.0239945168328,0.00146194887178,1.91925788158,2.22477366524,,0.0325122806866,0.0178177450046,0.0429761058257,1.8929923393,,0.000241464475214,0.0969610123936,0.0248899746752,2.03360371735,0.346334634251,0.0273320706747,9.03339674243,,0.0152566134867,0.0261038890823,0.00455652144451,0.00626494939958,,,0.00626890235027,0.00805035753073,0.0332034870546,0.18075764518,0.0157705695369,0.0447381240361,0.305441621672,0.0271161952193,0.13153681726,0.137291914866,0.00416842638506,,1.02014807312,0.00684354031965,0.00315677811035,0.00319388608421,0.426139760698,0.0813941304954,0.0248456754355,0.0741534986537,0.00913695124678,0.0673974852579,0.0824023089202,0.216292953846,0.222588131185,0.117454066847,0.0343039512917,0.0910951826399,0.00326438870903,0.813953663498,0.080245181356,0.0208297390019,0.152964478415,1.4279728727,0.25156943817,3.08463240221,0.106309215799,0.0907655459039,0.327371031881,0.0121364355133,11.8391087419
491,Norm2ref,Control_4_B_3,B,3,Control,4.0,20-06-2017,2,GSS2375_WellData_p8.txt,HDFn,,0.102355434681,0.185091379718,0.0975549988828,2.07443666555,0.299338470991,0.00457335812296,1.47760393255,0.0295560976639,0.00112735657008,1.8150252405,2.43362960918,,0.0382947282532,0.0228669793122,0.0428541761109,3.61816853636,,0.00138814078743,0.0853076901627,0.0262583415663,2.72780328999,0.464796017043,0.0220334559682,11.7089484435,,0.00594696628107,0.0395266531007,0.00422925601564,0.0107439597182,,,0.0112667842392,0.00854099349932,0.0260128739712,0.169780139552,0.0227294976767,0.0781516211803,0.285546896775,0.0364266873191,0.15283740905,0.183390347413,0.00384518735817,0.652504434284,1.14040764121,0.00406885789677,0.00407690374585,0.00293783606872,0.464573771481,0.141336854419,0.0310468263323,0.0968052842305,0.0116676644446,0.0702878731487,0.0950855293831,0.292086910274,0.348024218826,0.127180519409,0.0305579084505,0.115683868793,0.00863019941563,1.00015916694,0.107591768486,0.0223653572134,0.215997962859,1.5626986657,0.343654227268,3.3090557801,0.166254997313,0.156420294612,0.388487372589,0.0231760676494,15.8838596262
492,Norm2ref,Control_4_B_4,B,4,Control,4.0,20-06-2017,2,GSS2375_WellData_p11.txt,HDFn,,0.0885992890842,0.109640212377,0.0885078319227,2.54542919068,0.256611713769,0.000972239205896,1.2647295686,0.0137755996714,0.000488382434569,1.47782857842,1.82271491656,,0.0256405129271,0.0171826805966,0.0110106155309,1.58863636484,,0.000354331889537,0.108406933213,0.0195696115971,1.70208010118,0.304917093174,0.0225964341166,8.82752457885,,0.00951638221781,0.0318975390686,0.00325406533485,0.00871193516609,,,0.00899475021091,0.00649047118987,0.0232863596767,0.128451792958,0.0154636953746,0.0454892334212,0.234581140081,0.0244410306415,0.0946718242996,0.150885798842,0.00163507092532,0.367098451241,0.731824151432,0.00180844938161,0.00107181299845,0.00188955068484,0.369037398614,0.0753942825717,0.0309945621301,0.0635695168158,0.00440720259537,0.0743702242697,0.0664737674822,0.141630995359,0.176617344464,0.0667068595289,0.0262505040084,0.0597038978439,0.00304251255783,0.576878312874,0.0531774693487,0.0243632250833,0.10398583577,0.949894327737,0.230049931655,2.25370538658,0.0751391670265,0.063619768523,0.26302994015,0.00647030274596,10.4104385009
493,Norm2ref,Control_4_B_5,B,5,Control,4.0,20-06-2017,2,GSS2375_WellData_p14.txt,HDFn,,0.0682794876055,0.0849964291224,0.0770140801658,2.32662071485,0.269823150858,0.00277871972893,1.28859244564,0.0105099968135,8.24812682775e-05,1.40138760604,1.74295586984,,0.0272319865935,0.00816487232723,0.0571911625402,2.34465562813,,0.00110644391742,0.0788839739213,0.0305828367493,1.7553102422,0.299526601487,0.0198281796034,7.82264254214,,0.0116779110867,0.0289582060724,0.00100211656217,0.00398660405822,,,0.00657199018998,0.0160277535541,0.0196127553674,0.17434610539,0.0124476399158,0.0473194147979,0.242501578303,0.0238626163485,0.0931878736366,0.152034014893,0.00483528298788,0.374299763585,0.86686908718,0.00568090322541,0.000318677778194,0.00696739968928,0.408176786524,0.0968889562784,0.0278404442391,0.0550538032421,0.00609687651738,0.0610940648328,0.0611877238156,0.178824466446,0.239207750893,0.112556871674,0.0286195746757,0.0777650673806,0.00369478477096,0.781916275107,0.04846798925,0.0396456404551,0.143448624753,1.40010598686,0.278673175249,2.5727763362,0.0756328105901,0.0753915185827,0.334545893853,0.0167396832798,11.8049992281
